//X Y Z R G B
50248
0.85779756 -0.55865574 -4.97821522 118 0 0
-0.07604335 -5.09816885 -4.96072388 152 0 0
2.16450334 -4.62996769 -4.95497179 84 0 0
0.03937499 -2.06778455 -4.97593546 80 0 0
-0.79639709 -0.53029466 -4.98630047 101 0 0
1.31974101 -0.54572636 -4.97596455 111 0 0
-1.71442401 -5.18150902 -4.96435785 80 0 0
1.97648823 -4.86867237 -4.95424747 83 0 0
1.94734633 -4.90356159 -4.95510387 85 0 0
0.74860924 -5.09150982 -4.96264553 178 0 0
-0.02020164 -5.31634617 -4.9598999 44 0 0
-1.90770841 -5.67015362 -4.95876884 113 0 0
-0.38848859 -0.66226214 -4.99196815 114 0 0
0.10822955 -2.40229654 -4.96283627 162 0 0
2.06963325 -0.57562721 -4.96884394 137 0 0
1.48520303 -2.73701048 -4.97391748 120 0 0
1.48826396 -2.74888062 -4.957335 81 0 0
1.982921 -5.36137152 -4.96423244 0 0 152
2.07182217 -5.21560717 -4.96291256 0 0 157
-1.76184106 -5.93926382 -4.96060467 124 0 0
1.67856169 -2.74815297 -4.96050024 78 0 0
0.09337173 -0.82056534 -4.97950077 99 0 0
-1.38219142 -3.00390005 -4.95828199 109 0 0
-1.88878918 -1.17605674 -4.97024155 125 0 0
-0.08945782 -5.55825186 -4.95680618 177 0 0
-1.56451142 -3.23610926 -4.96677256 160 0 0
-1.93105876 -6.63049459 -4.94951439 131 0 0
0.0458135 -5.47213078 -4.96022511 66 0 0
-1.9380914 -6.88670492 -4.93891859 64 0 0
-1.18491781 -2.7349875 -4.9715457 79 0 0
0.08687054 -5.74098921 -4.97417688 0 0 108
2.24595571 -1.26777029 -4.98239565 99 0 0
-1.07805657 -2.98498607 -4.95731306 94 0 0
-1.00381207 -3.00902534 -4.98212528 105 0 0
-0.90824568 -2.73891664 -4.96737099 83 0 0
-1.90164435 -1.71821594 -4.9631958 124 0 0
1.9433682 -5.78939819 -4.95557499 69 0 0
-0.02049003 -6.07275963 -4.95408869 82 0 0
0.30249611 -1.9536643 -4.96283197 176 0 0
-1.88708758 -1.83531332 -4.97314453 120 0 0
2.25389719 -1.7247088 -4.96610165 114 0 0
1.00733888 -5.48344755 -4.96530151 97 0 0
-1.88199615 -1.96284747 -4.97814417 116 0 0
2.1529355 -5.61720657 -4.95518875 108 0 0
-1.69621587 -7.26307821 -4.95211935 142 0 0
2.24591208 -1.8440026 -4.97775126 96 0 0
1.33085155 -5.21093702 -4.95665121 106 0 0
-1.91145253 -2.52528 -4.95123768 120 0 0
-1.9017117 -2.55346155 -4.95914221 105 0 0
1.54871249 -5.20589399 -4.96510649 129 0 0
-1.72538543 -7.64851999 -4.95623255 87 0 0
-0.41916355 -3.10195422 -4.96718311 84 0 0
0.35949767 -2.55023003 -4.97089577 92 0 0
-1.66384852 -2.35150743 -4.96066093 114 0 0
-1.6762836 -2.33680892 -4.96034145 101 0 0
2.22412682 -6.25462866 -4.956563 64 0 0
-0.24653175 -2.87248683 -4.97794867 197 0 0
-1.0292083 -7.66202879 -4.95844936 102 0 0
-1.60088992 -5.34490776 -4.9541316 85 0 0
-1.44668913 -5.11018324 -4.96065378 142 0 0
0.02276726 -6.37272739 -4.94563007 89 0 0
0.8045705 -2.67981625 -4.96556616 125 0 0
0.01609325 -6.62993431 -4.95835352 107 0 0
2.08894968 -3.06463361 -4.96077538 133 0 0
1.29613817 -1.67549157 -4.97556877 93 0 0
2.13066292 -3.11423659 -4.95904016 121 0 0
-1.00250793 -5.19702959 -4.9560523 97 0 0
1.72248924 -2.7343843 -4.95337152 85 0 0
1.8428849 -5.6632185 -4.95814991 83 0 0
1.85721445 -2.55525565 -4.9704423 83 0 0
1.91555071 -5.76427317 -4.9632535 89 0 0
2.2074213 -6.9797492 -4.95719671 97 0 0
2.00375462 -7.27274942 -4.94762421 80 0 0
-1.8146795 -3.16598988 -4.95897722 92 0 0
2.23903584 -3.12431479 -4.96727419 84 0 0
-1.80696952 -3.51546955 -4.95581627 100 0 0
-0.28752813 -3.24838948 -4.95715094 114 0 0
2.14136624 -7.57347012 -4.95600128 0 0 72
2.10336518 -7.66684055 -4.94461298 161 0 0
2.15099525 -7.52754307 -4.94690704 84 0 0
2.23171759 -3.16479778 -4.97102499 92 0 0
2.23959851 -3.20519114 -4.96304083 107 0 0
0.38647732 -7.13367701 -4.94922447 142 0 0
-0.51047516 -7.64538622 -4.96119976 97 0 0
2.20649004 -7.50481319 -4.95029259 110 0 0
-1.90112531 -4.06702852 -4.96807575 198 0 0
0.58745319 -2.89607882 -4.97205067 79 0 0
0.29743409 -7.42962456 -4.94981384 74 0 0
-1.91309679 -4.29579258 -4.95577145 144 0 0
2.24001956 -4.15877151 -4.96262455 71 0 0
0.4752942 -7.23066139 -4.95706463 187 0 0
-0.89261192 -1.59781373 -4.98754597 89 0 0
0.32994273 -7.49707842 -4.96953773 107 0 0
0.41896677 -7.58251476 -4.94957876 82 0 0
0.2507903 -7.67033815 -4.95248604 100 0 0
0.30026948 -7.6701107 -4.95242071 97 0 0
0.21772073 -0.53772843 -4.97445822 102 0 0
-0.3185713 -4.987041 -4.94803858 87 0 0
0.29663187 -4.48859501 -4.9577136 146 0 0
-1.9197309 -0.69469059 -4.96228504 99 0 0
0.80198282 -7.63066673 -4.95046329 129 0 0
0.42751077 -0.64862573 -4.98062134 112 0 0
-1.7874378 -0.49885127 -4.97399712 82 0 0
0.47059211 -0.59687191 -4.98187733 108 0 0
0.43380651 -3.51439571 -4.96442318 155 0 0
0.61108774 -2.86019278 -4.95674706 75 0 0
-0.1311505 -4.73571587 -4.96897221 89 0 0
0.49711981 -4.78063965 -4.96050787 135 0 0
-1.83346879 -4.59758234 -4.97735786 122 0 0
-0.01029093 -4.6136241 -4.95048666 94 0 0
0.63087177 -0.81428093 -4.96490669 154 0 0
0.76270682 -3.10178685 -4.95457172 168 0 0
0.06393131 -4.91787195 -4.95237541 145 0 0
-1.68618751 -4.80484581 -4.96223068 158 0 0
0.32466686 -5.29494524 -4.94925451 144 0 0
1.43676865 -7.67641973 -4.94471455 90 0 0
0.94754332 -3.00411487 -4.96669006 116 0 0
1.89179349 -7.40330458 -4.95124769 82 0 0
1.02568686 -3.00220466 -4.96374559 106 0 0
-1.88388467 -5.01196814 -4.97887278 101 0 0
-1.36554909 -0.54380596 -4.97013092 130 0 0
1.72011626 -7.62092113 -4.95060968 78 0 0
-1.9097383 -5.15533733 -4.9573679 154 0 0
0.44249088 -5.13929224 -4.95870113 91 0 0
1.84267414 -7.46233749 -4.95116758 85 0 0
1.81549597 -7.50126457 -4.95040894 83 0 0
1.51597691 -7.668293 -4.95280647 89 0 0
0.55757135 -5.39125109 -4.95966434 103 0 0
0.30572766 -3.88871384 -4.9726162 154 0 0
-1.7496016 -5.1318717 -4.96357107 83 0 0
-0.63500583 -0.52657324 -4.97774982 98 0 0
1.76085055 -0.59594524 -4.96874332 79 0 0
-1.90186667 -5.47925425 -4.96570396 119 0 0
-0.27743965 -2.48080564 -4.95782614 88 0 0
-0.20354936 -2.36928892 -4.97913742 91 0 0
0.18896364 -5.50651979 -4.95394039 104 0 0
-1.80163157 -5.58982086 -4.95882273 82 0 0
-1.75467265 -5.52249193 -4.96594381 92 0 0
2.24855494 -0.6556316 -4.98037481 134 0 0
1.97381759 -5.33520508 -4.9623847 0 0 155
2.24534988 -0.69446528 -4.98328018 162 0 0
0.39012155 -5.58116102 -4.96073675 110 0 0
1.44379652 -3.00702643 -4.96660328 115 0 0
-1.6381079 -2.80291486 -4.98066139 83 0 0
0.08685027 -0.8317914 -4.96532393 133 0 0
-0.22376519 -5.8172884 -4.95464039 84 0 0
-1.42759371 -3.07801008 -4.97042465 167 0 0
2.21784377 -5.05376101 -4.96059704 166 0 0
0.45949078 -5.92173004 -4.94635296 129 0 0
-1.75682294 -1.02023375 -4.97262859 127 0 0
-1.78837502 -1.04919326 -4.96998358 103 0 0
2.22249126 -5.13882303 -4.95771313 109 0 0
2.2132206 -5.16054916 -4.96132755 194 0 0
2.23571706 -5.2682333 -4.94664145 103 0 0
-1.93718243 -6.93128729 -4.94214296 89 0 0
0.31465238 -1.67710865 -4.97921085 137 0 0
0.80141282 -5.52158165 -4.9560957 138 0 0
-1.53885126 -3.18003392 -4.9498601 113 0 0
-0.00698127 -5.6674304 -4.95229053 147 0 0
-1.89395273 -1.62894976 -4.96881628 118 0 0
0.31146857 -2.00927496 -4.97691441 130 0 0
0.6804617 -5.66035461 -4.95147562 127 0 0
-1.75324368 -7.19214201 -4.95297289 127 0 0
0.1255908 -5.84336853 -4.94839668 184 0 0
0.10722066 -5.82295799 -4.94737101 199 0 0
-0.21464312 -5.82633495 -4.95253325 83 0 0
-0.20275912 -5.85252571 -4.96419048 91 0 0
-1.93474579 -7.40405464 -4.94904518 87 0 0
-1.89186656 -1.77877593 -4.97121191 115 0 0
-1.93384242 -7.45759439 -4.95100498 125 0 0
0.972767 -5.47205591 -4.95246077 78 0 0
1.06966376 -5.21459961 -4.95411396 85 0 0
-0.82023364 -2.74095845 -4.96499062 84 0 0
-1.87655962 -2.05977345 -4.97212076 94 0 0
-0.93023127 -3.00098825 -4.97153234 97 0 0
0.01432836 -6.16679811 -4.96490812 90 0 0
0.22279608 -2.36801887 -4.96202707 99 0 0
1.40007138 -5.21964598 -4.94961262 112 0 0
-0.95219487 -6.56086445 -4.95937538 69 0 0
2.18820572 -1.12948 -4.9671402 97 0 0
2.25809169 -1.21526718 -4.96256208 102 0 0
2.25366783 -1.60143781 -4.96692133 89 0 0
0.44372213 -2.64939952 -4.96314812 79 0 0
0.4561508 -2.66106057 -4.95921087 98 0 0
-0.49867642 -2.71863389 -4.9844718 96 0 0
0.6517154 -2.48816466 -4.9681797 128 0 0
0.61018544 -2.44505048 -4.96139145 149 0 0
-1.7450707 -2.63271952 -4.95906067 105 0 0
-1.73369825 -2.66411448 -4.9648838 97 0 0
-1.54508245 -4.98339987 -4.96125889 148 0 0
2.24925828 -1.89286149 -4.97228432 86 0 0
-1.89852917 -2.71757889 -4.96444988 107 0 0
2.21525073 -6.65881681 -4.95804024 72 0 0
2.2144084 -6.73629856 -4.95387697 63 0 0
1.97933877 -2.41577601 -4.95798683 105 0 0
-0.16657707 -2.74611926 -4.96384811 150 0 0
1.74131942 -5.53455353 -4.95637894 72 0 0
2.10429645 -2.66454124 -4.95537949 164 0 0
1.89914548 -2.50727105 -4.96525812 82 0 0
-1.05725837 -5.19671392 -4.95860004 91 0 0
0.01984148 -6.57051802 -4.95238018 95 0 0
-1.88869894 -3.23683548 -4.96728373 71 0 0
0.04139413 -2.84123087 -4.96435356 105 0 0
1.93189716 -7.35513067 -4.95304632 70 0 0
0.25772795 -2.74385524 -4.96488619 124 0 0
2.14367008 -7.67315197 -4.94131231 93 0 0
-1.90446758 -3.64016104 -4.95764875 116 0 0
0.32070142 -2.77774024 -4.96774721 132 0 0
2.17530322 -7.52130556 -4.95371294 76 0 0
-0.34580562 -7.44272232 -4.95351839 90 0 0
-1.90052283 -4.00818968 -4.96731138 182 0 0
-0.4244788 -7.54549694 -4.95349789 94 0 0
0.48205039 -7.24666548 -4.95204306 139 0 0
-0.67905498 -7.6737566 -4.9473958 104 0 0
0.29761246 -2.93702531 -4.96238613 134 0 0
-1.91022396 -4.38877201 -4.96098661 150 0 0
0.05448157 -2.79324937 -4.96508169 130 0 0
-0.75382167 -5.19526958 -4.96176291 92 0 0
2.00725102 -2.98571253 -4.94758224 194 0 0
0.49033615 -2.70826435 -4.96074009 83 0 0
0.54919684 -2.77855945 -4.9590826 86 0 0
0.12868461 -2.74587417 -4.9621377 101 0 0
0.12245231 -2.7436738 -4.9640069 94 0 0
0.0689566 -7.35040855 -4.94749689 88 0 0
-0.04874571 -3.14431238 -4.9637351 117 0 0
2.01575422 -3.39685464 -4.9669733 110 0 0
0.0945372 -3.02190447 -4.98177433 76 0 0
-0.03622462 -7.67261887 -4.95028782 106 0 0
0.06124647 -7.67337513 -4.9479003 129 0 0
-0.01905076 -3.1748457 -4.97037363 114 0 0
2.24045801 -3.86791468 -4.96297836 84 0 0
-1.75550008 -0.65190285 -4.97430706 97 0 0
-1.73498523 -0.62042207 -4.97749615 90 0 0
-0.91410816 -1.62665224 -4.94909573 89 0 0
2.14636254 -7.61155081 -4.9579854 0 0 74
2.14663887 -3.12947154 -4.96206808 120 0 0
-1.35775447 -5.44412947 -4.9575386 109 0 0
-1.92166257 -4.39478254 -4.94983912 172 0 0
0.32518044 -2.90361071 -4.96218014 95 0 0
-0.24557772 -3.30609584 -4.9617033 109 0 0
-0.14577273 -7.19415665 -4.95080423 90 0 0
0.32585454 -2.93892336 -4.96368837 128 0 0
-0.15538402 -7.62084913 -4.94407225 126 0 0
-0.9242872 -1.65670085 -4.94788647 86 0 0
-1.1989994 -5.43844891 -4.95316362 104 0 0
-0.89185297 -1.6558286 -4.9797473 74 0 0
0.05059468 -7.38753748 -4.95610905 90 0 0
-1.6291846 -2.40115714 -4.95740652 111 0 0
-1.69830084 -0.48981008 -4.96520185 74 0 0
0.24679179 -3.02752209 -4.96962786 114 0 0
-0.94756699 -5.43247938 -4.94777584 97 0 0
-1.64398491 -0.85909277 -4.96205568 96 0 0
0.27020556 -2.98106122 -4.96315289 108 0 0
-1.48985314 -2.56071377 -4.96172047 117 0 0
0.22158851 -7.35193729 -4.96149826 109 0 0
-1.52481723 -0.73041779 -4.96865892 90 0 0
-1.6025939 -0.83238709 -4.97152567 113 0 0
-0.02231708 -7.67613649 -4.94564772 124 0 0
0.26345736 -0.86737114 -4.96398973 103 0 0
0.52156627 -2.7454977 -4.96057987 83 0 0
0.513592 -2.73459673 -4.95934725 88 0 0
2.24242258 -3.97778106 -4.96288204 66 0 0
0.07176235 -1.29740703 -4.95699453 90 0 0
0.41368341 -3.11985612 -4.96556759 80 0 0
0.48599797 -0.53210557 -4.96646881 105 0 0
0.17242935 -7.6745863 -4.94946814 122 0 0
-1.87849128 -4.57535458 -4.9558773 131 0 0
-1.87098324 -4.58244228 -4.95834446 148 0 0
-1.84873652 -4.59736013 -4.96482372 145 0 0
-0.75661576 -0.51831037 -4.97078657 138 0 0
0.05381704 -1.66966307 -4.96876335 91 0 0
0.05598207 -1.72270489 -4.96388102 107 0 0
0.08742112 -4.90867043 -4.96317911 175 0 0
0.80919248 -0.61003739 -4.97418785 118 0 0
0.11101642 -4.86534405 -4.95526886 129 0 0
0.42485043 -7.69183254 -4.93208838 103 0 0
0.46602395 -4.74320459 -4.95701742 129 0 0
-0.38628632 -0.64054996 -4.96909523 107 0 0
1.08045793 -0.5498271 -4.98859644 156 0 0
0.59772187 -2.8536191 -4.96867418 79 0 0
-1.92593491 -5.33450985 -4.94424343 108 0 0
-0.08205108 -5.10935116 -4.96261549 155 0 0
-0.24682727 -2.43294883 -4.96806765 78 0 0
1.24019277 -0.53883374 -4.97129965 151 0 0
0.79091007 -3.08156013 -4.96443081 165 0 0
0.81297469 -3.05546594 -4.97015953 179 0 0
0.33493027 -5.32368183 -4.95742464 155 0 0
-0.63693893 -5.43025684 -4.94275188 111 0 0
0.05488637 -2.47669673 -4.96970415 140 0 0
0.00999921 -0.5333342 -4.97201395 105 0 0
1.79184723 -0.64489013 -4.97780895 85 0 0
-1.9042635 -5.5844202 -4.96430826 109 0 0
-0.02214836 -0.68100673 -4.97844172 102 0 0
0.6247685 -4.94571924 -4.95392132 124 0 0
-1.81982303 -5.60801315 -4.96407366 90 0 0
0.66426659 -4.99286795 -4.95492697 132 0 0
-0.17797741 -5.46100998 -4.94687033 191 0 0
0.89906335 -5.20693636 -4.9614234 100 0 0
2.09456277 -0.62430966 -4.95741749 144 0 0
0.91348296 -5.21701527 -4.94979811 79 0 0
-1.89356935 -1.32008326 -4.96950197 108 0 0
-1.92367637 -6.1221714 -4.9508791 124 0 0
-0.25481158 -5.76354218 -4.94648266 100 0 0
-1.87782097 -6.05991125 -4.94800186 146 0 0
0.29439312 -3.83431673 -4.95514679 152 0 0
-0.02785506 -5.60930061 -4.96608829 162 0 0
0.30270845 -4.01869965 -4.96786165 158 0 0
0.07863589 -5.48642874 -4.95368242 78 0 0
0.29977769 -4.14531708 -4.96125078 153 0 0
0.33618143 -5.65646696 -4.95290279 101 0 0
0.25058335 -5.76367426 -4.95027447 83 0 0
0.29486921 -4.34899187 -4.95526314 174 0 0
0.19588339 -0.92638206 -4.97545099 86 0 0
1.96342659 -5.35673666 -4.9575901 136 0 0
-1.8979491 -1.46478117 -4.96634007 129 0 0
1.98668122 -5.38598728 -4.95691919 156 0 0
-1.93552625 -6.54623604 -4.94613647 99 0 0
2.22185445 -5.02364349 -4.9604249 113 0 0
-1.92559552 -6.66543961 -4.95280313 97 0 0
-1.93669462 -6.7077508 -4.94321728 92 0 0
-0.02720425 -6.06284094 -4.95369482 85 0 0
0.298491 -6.10545206 -4.9422617 128 0 0
-1.17038906 -2.99788284 -4.97323275 99 0 0
-1.1773026 -2.97914004 -4.95671749 86 0 0
-1.89491284 -1.94385636 -4.96600342 117 0 0
0.34707025 -6.04637527 -4.94192886 142 0 0
-1.6620822 -7.31046104 -4.95142412 167 0 0
2.03269267 -5.4494257 -4.95441151 157 0 0
0.7722702 -5.5784297 -4.96835184 191 0 0
-1.56790519 -7.44493437 -4.93832302 134 0 0
-0.82111806 -2.97742772 -4.94965219 102 0 0
0.30677494 -1.87583375 -4.96791172 138 0 0
1.62031913 -3.01287103 -4.97323751 122 0 0
-1.77348816 -2.21294975 -4.95975351 99 0 0
-1.34668648 -7.67316628 -4.94449902 110 0 0
2.23115253 -5.60465288 -4.95223284 97 0 0
1.71167779 -3.02610159 -4.97290039 113 0 0
-1.18693447 -7.66766214 -4.95127392 95 0 0
2.18721581 -5.67132568 -4.94916677 123 0 0
1.02573371 -5.48064375 -4.96185732 101 0 0
-0.57821333 -3.00236702 -4.97235155 100 0 0
-1.05062306 -7.67911053 -4.94030094 139 0 0
1.50372255 -5.22430706 -4.9445405 117 0 0
0.35128632 -2.54038835 -4.97141695 87 0 0
2.08268499 -1.00984788 -4.9782033 95 0 0
2.22797632 -6.18903923 -4.95086432 62 0 0
0.0247715 -6.27767849 -4.94409513 83 0 0
-1.90591657 -2.78446507 -4.95951176 101 0 0
0.01821247 -6.63962984 -4.95609236 99 0 0
0.41662991 -2.62498212 -4.97227144 75 0 0
-1.911641 -2.92680955 -4.95508003 102 0 0
2.24902248 -1.43621743 -4.97592258 93 0 0
0.0246484 -6.95637989 -4.95330667 93 0 0
2.22425699 -7.00115347 -4.9372592 69 0 0
1.4770056 -5.46769142 -4.95037031 96 0 0
1.46713543 -5.48001337 -4.96285582 103 0 0
2.21246219 -7.01509809 -4.94187975 76 0 0
-1.84268975 -3.20134711 -4.95945549 92 0 0
0.6770165 -2.52663183 -4.96226788 119 0 0
-1.66943669 -3.33856559 -4.95240116 118 0 0
0.02106572 -2.89257884 -4.9623971 108 0 0
0.03727642 -2.89438605 -4.96233702 114 0 0
0.07634956 -2.78484249 -4.96022892 92 0 0
0.10560988 -2.73811936 -4.96386242 119 0 0
-1.91090667 -4.05889654 -4.9590292 139 0 0
2.05639029 -2.73949766 -4.965487 132 0 0
0.29630089 -2.76831055 -4.96478367 74 0 0
0.30489272 -2.78301644 -4.96461439 143 0 0
0.3053681 -2.82590485 -4.96012735 113 0 0
0.31878665 -2.84690118 -4.96253014 74 0 0
-1.91941297 -4.34004307 -4.95144987 101 0 0
0.13141406 -3.02395201 -4.96186686 91 0 0
-0.15519685 -7.22198009 -4.94146395 99 0 0
2.25296688 -2.74568462 -4.95709944 97 0 0
-1.91121185 -0.71795684 -4.96972084 107 0 0
-1.28170621 -5.43335867 -4.9479804 95 0 0
-1.22598803 -5.43280697 -4.94809151 116 0 0
0.28991488 -7.0092144 -4.95132732 134 0 0
0.35697711 -7.08432388 -4.95769787 193 0 0
-1.08605909 -5.44152117 -4.95607424 113 0 0
-0.16267668 -3.41643572 -4.96668243 100 0 0
0.15944037 -3.00446606 -4.96076584 93 0 0
-1.53848588 -2.49659705 -4.96765566 112 0 0
0.16919693 -3.02573633 -4.96163464 129 0 0
-0.89626205 -5.44254065 -4.95414591 112 0 0
-0.73432839 -5.19811964 -4.9580822 93 0 0
-0.11392504 -0.98544902 -4.97730255 87 0 0
-0.62070423 -5.20221615 -4.9525094 106 0 0
-1.38309181 -0.55867326 -4.96729469 123 0 0
0.20362987 -0.51762801 -4.95782232 96 0 0
0.17717868 -0.53542668 -4.97284603 106 0 0
0.02803611 -3.65796661 -4.96399736 81 0 0
0.31146887 -2.92777467 -4.96310616 94 0 0
-1.40878499 -0.57491946 -4.96105385 94 0 0
2.25459838 -3.83267546 -4.94969463 132 0 0
2.24291992 -3.85436702 -4.95936537 82 0 0
0.26948556 -2.99652982 -4.96266651 112 0 0
-1.24181628 -0.50602263 -4.96423149 103 0 0
0.27147919 -0.843961 -4.97238588 86 0 0
2.24084663 -4.00691652 -4.96424723 78 0 0
0.37157851 -0.74942905 -4.95747232 104 0 0
2.24651694 -4.2529006 -4.95532084 89 0 0
-0.21576539 -4.83866024 -4.96485806 83 0 0
0.71673787 -7.51996136 -4.95921373 159 0 0
0.86053121 -7.67382288 -4.94032621 101 0 0
-0.43743017 -2.66787481 -4.96324301 83 0 0
0.96920693 -7.66507912 -4.95452547 99 0 0
-0.40212891 -2.61291027 -4.97573376 80 0 0
-0.07493711 -0.52063334 -4.96310329 119 0 0
0.60307115 -3.301615 -4.95755577 162 0 0
0.04604619 -1.99079037 -4.97260571 74 0 0
-1.91496754 -5.18241119 -4.95272446 115 0 0
0.27532452 -5.21005011 -4.94515705 131 0 0
-1.77469325 -5.08970881 -4.9589591 106 0 0
-0.15598559 -2.32752991 -4.96063614 94 0 0
1.59930885 -0.55095214 -4.97342825 106 0 0
0.89192426 -2.74725056 -4.95410395 100 0 0
-1.91935754 -5.50415945 -4.95103741 120 0 0
-0.68912911 -5.44163465 -4.9548173 119 0 0
1.95514917 -4.90433502 -4.94720554 87 0 0
1.952865 -0.8462348 -4.97720575 80 0 0
-1.7014432 -5.46356392 -4.9594264 90 0 0
-1.84911537 -1.09880507 -4.95801353 69 0 0
2.14335537 -0.55683297 -4.97638512 108 0 0
0.75692451 -5.11767197 -4.94729567 148 0 0
0.76930326 -5.1286521 -4.95309162 150 0 0
-1.82721257 -5.64446783 -4.94059038 76 0 0
-1.73205936 -0.96448386 -4.95894861 108 0 0
0.81472027 -5.18311024 -4.95525885 136 0 0
2.25585008 -0.75005692 -4.97418737 130 0 0
-0.18566264 -5.42199945 -4.96479559 198 0 0
0.297631 -4.28401756 -4.95812607 154 0 0
0.18322197 -0.93817753 -4.96902418 83 0 0
-1.91790736 -6.32113171 -4.96020842 148 0 0
-1.22703195 -2.99371076 -4.96736622 110 0 0
-1.9304384 -6.39849281 -4.94984436 122 0 0
0.31246424 -1.19385195 -4.96257591 139 0 0
-1.90998542 -1.86149836 -4.95715141 92 0 0
0.3412382 -5.641078 -4.9595871 111 0 0
-1.90200663 -1.87102079 -4.96240664 114 0 0
-1.19427192 -2.74735641 -4.95565891 103 0 0
-0.05354121 -5.62230778 -4.94307661 207 0 0
1.22779298 -3.00235248 -4.96263027 120 0 0
1.2500596 -2.98662543 -4.94874191 147 0 0
-0.97759712 -2.74556375 -4.95981646 100 0 0
2.13693762 -5.59079695 -4.95534801 154 0 0
0.44495198 -1.03612483 -4.96600342 185 0 0
-1.93001735 -6.83986759 -4.94679689 111 0 0
1.48349774 -2.75261331 -4.95171022 92 0 0
2.2308588 -5.49373388 -4.95189238 101 0 0
1.36351597 -3.00806737 -4.96953344 127 0 0
0.29714513 -1.45170343 -4.95774031 124 0 0
0.28462917 -6.27942085 -4.95143652 156 0 0
-1.73305464 -2.27632356 -4.9555378 114 0 0
0.3004044 -1.71707296 -4.96321774 166 0 0
-1.70046782 -2.30813646 -4.9598546 103 0 0
0.46439123 -5.91076326 -4.94304609 143 0 0
-0.04412217 -6.03954649 -4.95239782 90 0 0
0.71526378 -5.63107204 -4.95948458 146 0 0
1.58932519 -2.99954104 -4.95918226 151 0 0
1.59218788 -3.01030445 -4.97051477 140 0 0
0.02643171 -6.24813366 -4.94314766 84 0 0
-1.73156369 -7.61431789 -4.94852781 85 0 0
-1.71614897 -7.62188816 -4.94214201 108 0 0
-0.54895896 -2.98234606 -4.95161772 93 0 0
0.91622853 -5.47081375 -4.95111227 78 0 0
-0.4873648 -2.72898912 -4.95598125 74 0 0
2.21908426 -6.52407074 -4.95500898 76 0 0
-1.54605687 -7.43664074 -4.95768023 149 0 0
-1.53632319 -7.48333025 -4.93813848 142 0 0
-1.81228268 -7.6699295 -4.94628572 97 0 0
-0.46071625 -3.02842164 -4.95521736 86 0 0
-0.31624797 -3.21486688 -4.95894384 110 0 0
1.41728854 -5.21504402 -4.95430279 109 0 0
-1.50905669 -5.0210042 -4.9653616 127 0 0
-1.04501259 -7.67944384 -4.9404583 134 0 0
-1.00665069 -7.67255068 -4.94464874 111 0 0
-0.93331599 -7.66959238 -4.95198059 101 0 0
2.25480342 -1.79000616 -4.96493912 96 0 0
0.02600239 -6.59081125 -4.9435606 91 0 0
0.10322615 -2.75944901 -4.9603548 106 0 0
1.24098432 -5.47140169 -4.95043612 91 0 0
0.03681665 -6.79007244 -4.93578339 110 0 0
2.25753307 -1.99789619 -4.96271038 98 0 0
1.49405038 -5.47152805 -4.95554018 81 0 0
0.03979271 -2.93273306 -4.96203661 73 0 0
0.00110083 -7.02302313 -4.94512701 83 0 0
2.25180769 -2.06151843 -4.96339703 88 0 0
2.16332102 -2.16111994 -4.98784494 121 0 0
-1.92499757 -4.15053415 -4.9479394 105 0 0
-1.48556066 -5.58571243 -4.9522748 105 0 0
1.87836814 -5.71053362 -4.95960808 80 0 0
-1.66867495 -5.80964088 -4.94906998 110 0 0
-1.66888762 -5.80463362 -4.94570923 126 0 0
2.12884569 -2.64093399 -4.96170998 147 0 0
2.12305856 -2.65713525 -4.96464872 142 0 0
-0.64161551 -7.67799044 -4.94362688 125 0 0
0.09053465 -2.96718931 -4.96162558 89 0 0
-0.54886913 -7.67777681 -4.94371891 119 0 0
-1.82457173 -2.52177954 -4.95514536 95 0 0
-1.67748046 -0.56245381 -4.9680438 101 0 0
-0.92063516 -1.62964976 -4.95769119 91 0 0
-0.45921227 -7.59640312 -4.94992018 96 0 0
-0.39588413 -7.53826189 -4.9372015 145 0 0
1.80203044 -5.61212778 -4.95914555 76 0 0
0.23910989 -2.75420904 -4.95910406 108 0 0
0.09924142 -3.00410652 -4.96064043 104 0 0
-1.56064546 -5.68564129 -4.95553684 123 0 0
-1.64325154 -5.79282999 -4.95963192 126 0 0
1.90171945 -5.73027134 -4.95250368 78 0 0
-1.40001237 -5.47626638 -4.95088959 88 0 0
-0.21364798 -3.34387541 -4.95877695 110 0 0
0.27375224 -6.45788097 -4.93876886 145 0 0
-1.32529628 -5.42369223 -4.94100189 50 0 0
0.27143157 -6.5462532 -4.93650103 178 0 0
0.28578728 -6.5694685 -4.95286417 144 0 0
0.28557277 -6.60236979 -4.95020008 140 0 0
-0.17022099 -7.65638685 -4.95389748 100 0 0
-1.11448097 -5.44341612 -4.95724869 120 0 0
0.10001139 -3.34243488 -4.95647001 170 0 0
-0.89326477 -1.64034688 -4.95692158 88 0 0
0.43026951 -7.20071602 -4.93989944 170 0 0
-0.05204231 -7.49363422 -4.94189358 101 0 0
-0.66169482 -5.19862795 -4.95622349 94 0 0
